BPUIC;y_Koord_Ost;x_Koord_Nord
8575139;2723489;1114655
8505249;2723577;1119142
8505311;2723980;1076726
8583533;2724015;1178008
8519121;2724156;1240835
8519013;2761102;1171553
8575146;2724979;1114347
8575001;2725104;1178636
8575147;2725341;1114404
8575148;2725385;1114487
8574999;2726161;1178573
8531302;2727112;1178797
8530937;2727540;1176321
8530558;2727644;1176226
8518300;2727720;1121720
8574997;2727769;1179328
8519190;2728010;1269968
8531303;2728315;1177499
8531305;2728316;1177517
8500351;2728433;1179063
8583534;2728546;1179827
8574996;2728730;1179900
8573290;2728812;1267917
8531306;2728941;1176434
8530491;2729277;1223494
8530562;2729824;1180329
8509306;2730257;1179988
8530946;2730330;1178911
8574995;2730479;1180854
8574994;2731837;1181008
8505985;2732525;1125564
8530568;2732883;1163459
8518894;2734805;1248814
8518594;2736749;1252732
8531230;2737406;1215735
8509451;2738037;1218465
8530842;2739061;1216287
8531310;2739179;1215580
8577806;2574845;1184612
8530785;2739231;1187068
8516092;2739564;1251735
8580242;2745269;1253217
8588316;2689837;1255234
8530507;2754456;1218328
8516703;2754500;1226980
8577228;2755804;1260651
8574385;2755941;1226330
8509043;2755941;1189915
8574406;2756193;1214382
8519619;2756194;1173527
8587903;2495576;1117274
8580488;2756322;1230582
8530825;2641444;1138630
8574408;2756372;1214893
8574386;2756386;1226233
8574405;2756417;1214336
8506399;2756437;1260666
8580200;2756645;1230980
8582436;2756664;1226167
8580202;2756671;1224834
8580811;2756816;1227450
8509611;2756819;1214581
8574364;2756898;1227037
8581820;2757184;1223002
8574402;2757223;1215549
8579675;2757349;1233345
8580232;2757565;1226466
8509613;2757950;1231144
8574361;2757957;1226539
8574400;2758000;1217328
8509985;2758005;1222913
8574392;2758045;1222424
8574343;2758053;1227675
8574393;2758080;1222138
8574399;2758314;1217851
8582415;2758316;1234542
8574417;2758352;1221614
8581003;2758354;1218471
8580201;2758355;1219294
8574426;2758393;1218969
8509099;2758506;1188533
8518596;2758565;1249507
8574418;2758600;1221101
8574427;2758646;1219133
8574374;2758787;1232951
8574425;2758788;1230394
8574380;2758861;1232737
8574375;2759008;1233026
8574376;2759043;1232857
8574429;2759057;1219211
8530545;2759173;1190583
8530546;2759184;1189649
8509619;2759337;1231880
8574414;2759366;1221710
8588287;2759371;1232086
8581093;2759550;1221758
8581001;2759591;1221171
8518219;2759612;1191816
8509618;2759633;1222318
8581011;2759634;1233164
8574416;2759695;1223023
8574420;2759710;1220094
8574377;2759727;1232305
8574379;2759736;1233003
8580500;2759739;1230357
8581842;2759857;1233500
8574422;2759988;1220571
8574351;2760068;1231154
8515158;2760161;1190286
8574423;2760194;1220220
8516942;2760400;1196369
8582567;2760468;1235384
8530580;2760564;1182979
8509616;2763757;1219945
8500473;2764217;1218437
8581009;2764849;1218937
8530589;2764969;1162846
8509201;2765921;1205029
8516934;2771180;1171970
8509202;2772207;1203593
8519609;2777030;1198655
8530594;2777081;1166075
8516935;2778520;1162650
8530539;2780502;1189629
8509085;2780571;1189586
8509205;2781277;1183950
8518502;2782056;1197298
8509383;2782996;1151991
8509080;2786139;1193767
8518122;2791860;1147776
8516941;2800038;1183708
8519674;2801309;1134409
8587477;2486197;1111390
8591564;2704761;1114832
8509280;2817581;1186635
8595665;2501194;1127380
8579144;2508158;1161886
8579145;2508635;1162306
8519356;2509439;1141495
8519355;2509822;1141287
8595198;2538788;1197226
8516276;2539154;1153888
8587726;2539201;1197766
8594054;2539285;1180766
8592172;2539332;1151221
8594057;2539500;1181583
8595197;2539568;1198042
8519693;2541919;1150784
8595200;2542052;1199194
8593716;2546614;1212043
8593717;2546701;1211175
8593719;2546786;1211267
8593720;2546814;1212119
8593723;2546873;1211184
8593725;2546983;1211418
8587373;2547131;1211800
8593728;2547160;1211572
8593729;2547228;1212275
8593730;2547300;1211703
8593732;2547367;1211982
8593733;2547422;1212457
8593735;2547555;1212524
8587370;2547562;1212027
8593736;2547686;1211500
8593737;2547698;1211381
8593738;2547773;1212275
8593739;2547797;1212247
8580814;2593646;1120283
8504758;2548788;1160758
8595474;2548831;1160321
8593754;2548839;1212709
8595475;2548959;1159382
8504165;2549259;1161891
8588183;2549448;1177727
8579647;2549593;1194342
8502233;2658399;1255842
8518948;2659228;1144330
8530815;2659678;1191913
8518899;2659855;1271802
8579355;2660289;1145377
8519635;2660360;1263281
8517520;2716239;1078010
8530818;2660930;1191416
8579356;2661059;1146324
8519969;2661087;1245701
8508453;2663793;1209161
8516093;2745679;1252604
8519624;2745989;1268573
8519080;2750313;1183317
8518595;2750439;1238946
8593588;2561286;1204913
8579624;2561319;1204760
8582439;2561323;1126720
8593589;2561398;1204505
8579623;2561406;1204547
8579603;2559768;1208303
8504597;2525772;1195045
8579601;2526467;1195113
8519625;2747223;1244004
8504596;2526901;1195333
8508375;2645142;1178261
8593621;2527236;1195370
8595611;2527669;1165321
8504736;2528002;1195480
8579599;2529409;1196463
8504399;2529707;1196554
8579598;2530327;1195728
8515507;2530407;1158733
8595062;2530536;1176356
8595055;2530756;1175565
8595409;2530889;1174784
8595060;2530952;1175563
8504737;2531131;1195807
8595408;2531285;1175481
8595482;2531386;1174831
8503604;2531766;1174682
8579597;2532661;1196162
8579595;2533197;1195767
8579594;2533601;1195762
8579596;2533612;1196143
8579593;2533831;1195654
8591808;2550287;1185148
8579002;2550294;1214354
8591897;2551072;1214535
8596055;2551254;1185755
8587364;2551355;1215055
8593624;2551631;1215251
8588214;2551635;1214977
8593633;2552245;1216418
8593632;2552247;1216708
8593637;2552528;1215404
8593638;2552627;1216322
8588596;2577420;1174965
8593641;2552708;1216678
8593640;2552726;1215441
8593643;2552757;1216436
8593644;2552761;1216868
8589282;2552786;1216184
8593645;2552798;1217156
8577608;2552808;1187420
8593646;2552830;1216790
8504692;2552832;1163327
8583314;2552842;1175117
8593647;2552883;1216545
8593648;2552905;1216871
8593650;2552968;1217074
8593653;2552980;1217358
8593656;2553181;1215556
8593658;2553213;1216660
8593657;2553214;1217532
8593660;2553253;1217870
8593661;2553256;1217706
8530078;2553316;1114893
8593663;2553330;1217265
8593665;2553448;1217156
8593676;2553635;1217669
8504698;2553646;1169484
8593677;2553665;1216061
8593682;2553720;1216870
8593679;2553755;1217866
8593681;2553787;1218126
8593675;2553627;1216968
8593684;2553917;1218241
8593685;2553943;1217191
8593686;2553953;1216502
8594641;2554077;1146251
8593690;2554141;1218395
8593691;2554174;1216731
8593693;2554174;1217177
8593692;2554201;1217361
8504564;2554219;1189184
8593979;2554225;1146542
8593695;2554249;1216583
8504959;2554280;1147404
8504725;2554294;1185902
8593696;2554308;1217492
8570380;2554326;1175058
8593697;2554349;1217367
8593699;2554364;1217106
8593700;2554407;1218180
8531366;2554412;1117197
8593703;2554466;1217494
8593989;2554483;1146572
8593704;2554490;1217258
8504963;2554511;1147044
8502469;2554522;1146362
8593705;2554577;1218241
8593984;2554594;1146286
8531362;2554629;1118566
8593707;2554632;1217864
8530056;2554660;1128407
8593708;2554670;1217385
8593709;2554706;1216168
8504960;2554713;1151152
8530054;2554735;1128414
8531367;2554743;1116488
8593710;2554856;1217274
8593711;2554871;1217894
8504695;2554882;1170126
8579165;2554924;1147353
8530068;2554927;1121251
8593994;2554935;1146886
8504957;2554993;1149303
8593713;2554994;1215924
8595958;2555069;1145290
8593714;2555141;1215858
8577647;2555147;1169586
8504718;2555159;1183119
8594000;2555216;1145813
8530070;2555221;1120757
8530057;2555256;1128254
8594870;2555272;1202067
8593950;2555295;1145078
8577623;2555300;1188700
8531364;2555308;1119299
8531365;2555334;1117409
8594873;2555530;1202040
8593975;2555558;1144722
8593969;2555783;1144521
8588861;2555801;1187498
8579168;2555811;1148005
8593973;2555875;1144862
8504034;2555880;1152956
8593971;2555897;1145237
8595114;2555987;1147573
8593960;2556132;1144880
8501451;2556175;1113872
8593972;2556217;1144321
8593977;2556235;1145725
8531361;2556257;1118688
8579170;2556300;1148500
8570375;2556453;1177419
8570376;2556537;1177892
8593761;2556690;1152597
8593542;2556811;1203638
8595874;2556847;1146868
8594862;2556951;1202892
8579184;2556970;1150156
8593540;2557164;1203709
8504250;2557182;1210896
8579616;2557242;1211067
8593762;2557257;1152926
8501590;2607033;1126823
8594861;2557421;1203321
8579631;2560102;1205573
8504742;2557509;1203868
8504719;2557585;1190386
8577636;2557622;1191332
8577635;2557629;1190905
8577626;2557700;1187216
8593614;2557789;1203978
8579617;2557790;1211580
8587440;2557834;1207728
8577634;2557894;1189328
8577637;2557997;1191771
8579204;2558032;1144807
8519695;2559005;1143351
8593559;2559077;1204065
8579607;2559114;1210614
8504257;2559131;1210322
8593560;2559224;1203628
8504252;2559239;1212176
8504259;2559241;1207671
8518992;2559252;1170689
8593561;2559260;1204382
8593922;2559299;1143308
8593562;2559494;1203749
8579610;2559501;1212260
8594875;2559354;1204123
8593944;2559404;1142989
8579632;2559421;1206182
8579604;2559577;1209239
8593920;2559581;1142359
8577629;2559605;1189263
8593563;2559745;1204315
8594603;2559965;1204605
8570585;2559994;1136344
8593567;2560018;1204325
8570584;2560027;1136572
8592754;2495702;1115795
8594601;2560056;1204058
8587862;2560079;1210312
8593568;2560161;1204759
8570410;2560161;1190123
8593571;2560165;1204107
8504156;2560189;1189813
8502637;2560193;1137739
8593569;2560258;1204430
8593946;2560289;1141965
8593572;2560303;1205711
8593570;2560319;1204633
8593573;2560334;1204867
8593574;2560368;1204226
8595537;2560374;1189709
8530673;2560397;1141851
8579611;2560410;1212505
8583428;2560474;1188932
8593576;2560499;1204703
8593577;2560542;1205589
8530027;2560547;1141748
8593578;2560557;1204909
8530029;2560710;1141791
8595187;2560931;1138257
8595186;2560846;1137870
8593585;2560994;1204537
8588595;2561135;1212761
8582438;2561000;1128195
8593584;2561009;1204919
8579628;2561072;1205244
8595180;2561097;1137904
8530023;2561100;1205234
8530006;2561101;1204848
8530007;2561101;1204974
8579634;2561132;1209138
8593586;2561228;1204630
8587478;2561439;1212884
8593590;2561474;1205358
8593591;2561519;1204969
8593592;2561523;1204636
8579625;2561608;1205199
8593593;2561668;1205416
8593594;2561669;1204730
8579627;2561841;1205373
8593595;2561848;1205473
8593596;2561902;1204874
8594600;2562042;1204953
8593597;2562141;1205584
8593598;2562174;1205472
8579382;2562176;1125475
8593606;2563221;1205438
8501419;2563234;1122454
8579636;2563254;1210841
8502079;2563259;1122432
8593607;2563264;1206045
8579637;2563302;1211256
8593608;2563303;1205307
8504269;2563423;1208506
8593609;2563427;1205889
8504255;2563485;1213521
8593610;2563500;1206315
8594598;2563649;1206039
8504268;2563675;1206504
8579614;2563688;1213566
8593556;2566992;1206708
8593557;2567158;1206538
8501467;2567574;1132994
8516194;2569001;1209725
8581010;2759404;1233097
8581002;2759426;1221407
8574378;2759480;1232522
8580163;2759487;1227982
8530042;2570440;1128100
8588346;2571926;1181839
8504646;2572085;1192602
8530040;2572116;1125879
8587452;2572171;1184110
8530052;2572373;1131005
8530051;2572770;1129980
8531178;2573014;1130586
8530046;2573097;1127880
8530041;2574261;1127130
8592373;2578360;1182621
8578081;2609008;1228564
8507858;2609211;1147858
8589958;2609395;1229167
8576305;2609467;1148874
8576329;2609482;1146570
8530312;2609817;1145320
8500468;2610135;1227874
8588130;2610377;1224051
8578112;2611128;1227745
8588257;2611185;1191616
8530009;2611209;1266368
8517421;2611209;1266368
8530393;2693237;1204185
8578069;2611463;1226216
8518352;2612264;1270264
8587815;2612560;1212982
8530146;2612783;1121846
8530148;2613607;1120672
8505032;2613884;1265661
8530179;2614182;1134421
8501643;2614369;1136930
8500466;2614806;1223849
8500042;2614931;1265272
8500154;2615142;1265286
8500155;2615839;1264798
8517011;2675301;1153863
8576260;2675314;1256318
8596007;2675914;1250152
8530387;2676042;1214383
8506504;2595369;1151433
8506502;2595692;1152073
8506441;2595865;1151926
8506439;2596083;1151804
8506437;2596508;1151193
8506435;2596702;1150812
8506433;2597098;1150461
8506431;2597793;1150188
8506429;2598679;1149263
8506427;2598763;1149542
8506424;2599168;1148762
8505337;2602093;1198949
8506543;2606310;1131765
8506521;2625716;1210322
8507311;2634226;1126111
8507313;2634300;1126231
8507315;2634362;1126026
8592755;2495735;1115435
8506079;2653384;1236001
8507525;2653636;1235100
8507531;2653969;1237342
8502043;2654524;1244959
8507527;2655512;1234187
8505363;2689043;1251960
8505448;2691007;1236357
8507904;2695545;1238709
8505325;2701789;1171101
8505326;2703231;1172676
8507908;2703316;1243317
8505338;2713449;1113903
8505531;2713453;1271256
8505339;2713793;1113125
8505533;2751400;1212218
8586130;2734584;1182209
8506527;2740245;1183923
8506529;2742549;1182508
8506531;2743457;1182375
8581013;2760489;1234015
8580207;2760606;1234404
8574353;2761353;1231814
8500921;2505374;1116570
8500917;2612437;1270530
8505320;2660556;1193272
8504407;2561407;1129616
8505429;2539186;1181816
8507533;2518655;1162395
8515506;2530263;1157859
8507443;2532776;1173947
8506913;2555036;1183066
8504422;2561437;1128934
8504421;2563107;1129587
8504420;2563427;1128858
8504418;2563697;1129155
8507539;2563899;1129956
8505297;2564558;1166262
8505233;2565541;1163324
8505196;2565739;1126851
8506324;2569838;1162585
8505235;2574745;1185641
8593718;2546735;1211415
8593150;2495806;1119369
8593048;2495810;1112437
8594635;2607609;1125929
8579457;2608000;1128405
8531456;2495817;1143911
8594946;2495835;1121952
8593046;2495888;1112104
8592757;2495940;1115536
8593031;2495947;1115729
8587081;2496027;1112553
8595034;2496145;1112398
8593173;2496161;1117482
8593147;2496170;1117042
8593178;2496409;1116898
8593154;2496576;1117811
8593142;2496598;1118138
8593148;2496603;1117001
8593030;2496631;1116130
8593151;2496652;1118377
8593032;2496696;1116410
8593012;2496700;1120102
8575716;2703750;1149266
8593033;2496754;1115732
8593170;2496760;1117161
8593028;2496885;1115116
8593069;2496896;1113436
8587033;2496908;1111714
8593035;2496912;1116287
8593038;2496914;1116506
8593137;2496920;1117506
8593161;2496942;1118901
8593171;2496961;1118068
8593043;2496997;1115960
8593021;2497035;1120556
8531457;2497041;1142498
8509304;2760959;1170098
8595036;2497044;1113473
8593157;2497101;1118478
8593039;2497106;1115257
8593065;2497175;1113634
8593061;2497238;1114179
8592976;2497274;1116681
8593054;2497281;1114015
8593174;2497322;1118018
8593056;2497373;1113765
8592984;2497398;1114271
8592986;2497425;1116548
8593050;2497486;1113528
8592775;2497514;1120808
8592642;2497535;1111661
8592978;2497602;1116765
8592975;2497603;1116321
8593158;2497616;1119779
8592939;2497619;1120180
8592935;2497678;1121064
8593152;2497688;1118612
8592985;2497688;1115231
8592998;2497776;1114515
8595018;2497782;1117967
8592948;2497795;1119974
8593165;2497807;1119562
8592936;2497813;1120463
8593071;2497831;1113746
8592979;2497855;1117041
8592993;2497915;1115857
8587035;2497937;1126159
8592982;2497963;1114745
8592937;2497967;1121355
8587083;2498018;1113874
8595020;2498020;1118500
8592644;2498031;1111557
8592845;2498038;1119796
8592997;2498050;1116973
8592952;2498086;1120786
8592950;2498155;1121089
8592943;2498175;1121610
8587050;2498309;1111979
8592809;2498335;1119382
8592944;2498344;1120576
8507778;2594393;1206465
8593063;2498359;1113540
8592980;2498385;1116858
8592811;2498421;1118071
8593057;2498423;1114149
8596098;2498455;1121897
8595670;2498462;1129741
8593052;2498467;1112476
8592855;2498477;1119533
8592835;2498480;1118348
8592953;2498496;1122157
8592808;2498527;1119925
8587044;2498529;1125143
8593067;2498532;1112892
8592949;2498546;1121780
8592722;2498558;1125581
8592852;2498563;1120235
8595038;2498576;1112606
8595671;2498688;1130032
8592723;2498700;1124444
8592721;2498712;1124872
8592720;2498756;1125374
8592947;2498761;1121369
8592802;2498789;1118221
8593053;2498845;1113331
8595669;2498850;1129297
8588802;2498860;1115065
8592940;2498876;1120539
8592648;2498910;1123840
8592880;2498916;1119908
8592938;2498947;1121888
8570781;2595879;1124994
8590120;2601454;1199796
8592647;2498964;1122521
8592861;2498985;1119618
8592946;2499037;1122207
8504163;2549741;1163931
8587048;2499104;1123507
8592818;2499120;1118319
8593068;2499142;1113674
8503040;2499160;1124758
8592816;2499171;1117949
8592904;2499177;1117785
8592908;2499207;1117324
8595013;2499153;1110971
8592994;2499218;1114310
8592920;2499281;1116589
8592869;2499304;1118142
8592867;2499343;1119460
8595668;2499361;1128881
8587904;2499362;1121060
8587037;2499369;1115509
8592640;2499387;1111283
8592667;2499399;1115714
8593075;2499417;1122287
8592646;2499417;1123587
8588298;2499419;1130099
8592923;2499423;1117488
8590036;2601726;1199300
8501587;2602268;1128310
8594327;2645310;1163540
8576656;2581838;1117707
8570535;2581923;1190094
8592788;2499423;1120729
8592822;2499432;1116312
8592890;2499448;1118286
8592868;2499469;1117097
8587070;2499475;1111144
8592921;2499517;1119300
8592641;2499549;1111866
8592782;2499571;1117311
8592675;2499577;1114615
8588196;2499600;1120291
8593055;2499611;1113201
8592643;2499611;1112232
8592834;2499620;1118736
8593199;2499631;1114265
8593062;2499742;1113744
8595139;2499746;1113934
8587084;2499791;1121179
8593194;2499802;1114369
